	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0043043	10	17	8	34	13	23	16	21	19	26	11	9
FBgn0043069	38.9976	24.9966	17.5493	60.6317	12.9972	42.9882	12.3304134	78.9861	52.992	0.040127	1.10E-05	4.19E-07
FBgn0043070	451.8652	380.4646	648.9325087	1181.831944	374.0531704	522.71632	733.42453	999.043184	758.6176623	883.14618	459.6735438	725.86838
FBgn0043362	146	126	186	337	79	215	213	405	158	310	98	303
FBgn0043364	583.00001	438.9996066	738.9991	1615.0053	407.0004	930	757	1182	709.9996	1546.002	660	1283.9961
FBgn0043455	180.1782	156.7682	215.9411	488.225	171.0001	229.0002	301.3759	257.3532	288.0002	438.9127	223.5292	293.8934
FBgn0043456	906	673	1268.996	2063.997	572	889	1857.99504	1632.0025	1419.995533	1965.001	1100.000007	1366.002
FBgn0043457	69.00004	43	125	211.9999	84	68	168.99964	123.0003	156.9995	188.0003	131	117
FBgn0043458	365.454	311.583	484.944	810.34	265.8341	330.02887	638.806	599.735	515.974	704.899	360.529	524.21
FBgn0043470	4	0	0	1	0	0	0	0	0	2	2	1
FBgn0043471	14	1	1	3	0	0	0	1	2	6	6	0
FBgn0043530	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043532	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043533	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043534	416	385	324	764	197.9999	451	292	410	361	640	262.9995	438
FBgn0043535	1038	538	933	1308	399	627	543	743	657	1502	566	728
FBgn0043536	5.42248	11.6196	8.52103	19.366	7.74639	6.19712	10.0703	8.52103	8.52103	22.4645	12.3942	1.54928
FBgn0043539	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043550	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043575	514.353	18	33	49	29	48	12	27	28	37	31	32
FBgn0043576	156.278	0	0	1	1	0	0	0	1	0.633365	0.633365	0
FBgn0043577	0	0	0	2	1	1	2	1	1	1	0	0
FBgn0043578	328	331	384	892	388	1831	500	434	365	931	372	501
FBgn0043783	12290	13824	16519	40712	22803	20160	12397	16862	23314	40975	24936	18580
FBgn0043791	103	81	113	176	110	71	242	124	144	199	131	307
FBgn0043792	443.00029	426.9997961	440.99961	1091.004	382.9995501	485.00028	482.9999	794.99963	415.0000159	958.00034	438.9996007	574.00042
FBgn0043796	82	71	120	226	93	89	252	169	145	225	149	149
FBgn0043799	47.14372332	47.06584753	90.14713826	146.6795	49.30143107	48.11654502	127.4650924	71.17324208	73.31921	156.1952	103.1973	102.175034
FBgn0043806	577	612	676	2074	759	1033	733	772	779	2046	930	1018
FBgn0043825	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043841	17196.03992	15687.99173	15594.02453	40951.01727	15795.98463	22103.01805	17779.98733	19619.97545	19854.97493	36664.0384	15824.02183	24725.01795
FBgn0043854	75	37.99998	144.9996887	197.0005	72	35.99998	235	106	179	139.0001	106	78
FBgn0043865	0	0	0	1	1	0	4	1	0	1	1	0
FBgn0043884	595.0006628	292.9995202	880.42815	1239.67922	270.722446	537.99975	1241.704424	2295.9998	845.0003	1001.631479	413.9998004	1323.999794
FBgn0043900	135	92	210	354	76	125	335	269	252	218	115	201
FBgn0043903	203	162	432	575	197	180	560	433	404	435	291	277
FBgn0044011	166	243	260	577	294	333	260	250	261	561	320	350
FBgn0044020	57.99999	59	87	133.0004	50.00003	71	121.9996	76	82.99999	167.9997	106	85
FBgn0044028	4	1	5	11	3	3	8	8	3	6	3	2
FBgn0044030	54	72	104	172.9076	107.9386	61.778	122.8035	111.694	138.5498	171.7559	119.8222	114.9567
FBgn0044046	2	0	5	5	0	1	1	12	1	6	5	2
FBgn0044047	95.00002	87.00003	138	195.0004	46.00002	136	114.00025	160.00043	130	147	66	139.99968
FBgn0044048	0	0	0	0	0	0	0	0	1	1	0	0
FBgn0044049	0	0	0	0	0	0	0	2	1	0	0	0
FBgn0044050	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0044051	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0044323	454.0004	363.786	584.8636	1165.056101	272.00007	622.73003	754.5126	1224.922198	733.2285719	970.3898	377.0001017	938.8302
FBgn0044324	434.99975	334.0000101	706.9991375	1187.999447	296.0002952	358.0000049	980.000032	773.0004	736.0003357	967.0005408	649.99999	668.0000187
FBgn0044328	1.00000048	0.99999966	0	1.99999856	1.0000003	0.9999996	0	1.999998	0	1.00000007	0	0
FBgn0044419	335.1009	223.4181	367.7731	629.3871	232.1840003	288.3733585	522.876	402.6431	460.8741	668.8937	405.1341	387.811
FBgn0044452	1704.996	2162.999	2052.997	6209	1913.004	3126.999	2780.997	3640	2260	5427	2272	3332
FBgn0044511	153.9399	160.9958	230.946	456.88	155.9868	219.9497	306.898	222.9812	252.986	551.865	325.926	288.951
FBgn0044809	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0044810	81	137	183	183	99	131	148	151	190	451	135	73
FBgn0044811	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0044812	293	609	1405	917	623	657	576	653	568	2095	552	238
FBgn0044817	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0044823	58.2907	45.4004	68.0519	160.17	24.2798	65.4235	107.059	72.4739	94.7414	89.6767	56.2867	65.5533
FBgn0044826	271	169	314	538	64	236	452	673	366	428	207	350
FBgn0044871	192	179	213	480	182	211	341	258	262	522	304	320
FBgn0044872	25	5	9	36	19	20	16	18	12	26	14	20
FBgn0045035	218	156	311	515	124	240	418	368	277	408	212	409
FBgn0045038	5	14	0	25	9	5	4	1	1	20	17	2
FBgn0045063	283.08508	262.7280009	322.6382	666.2872	171.1562	341.3922002	387.799	476.75	406.404	473.4190023	218.3030109	453.3992
FBgn0045064	215.9998	234	354	786	220.0001	427	539	500	393	798	351	452
FBgn0045073	968.9998	834.00011	1028.99967	2533.998	725	1301.99993	1382.00151	1467.00276	1333.99973	2252.9949	1102.0004	1466.00401
FBgn0045442	0	1	0	1	1	0	0	0	0	0	0	0
FBgn0045443	0	0	1	0	0	1	0	1	0	1	0	0
FBgn0045468	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045469	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0045470	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045471	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045473	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045474	2	0	3	2	0	1	0	1	0	0	0	1
FBgn0045476	0	0	3.71997	4.5	0	3	0	2	1	6	4	1.051273
FBgn0045477	2	1.989743	3	5.96923	3	2.98974	2.98974	4.97949	1	3	2	2.979487
FBgn0045478	2	1.01026	0	3.03078	0	1.01026	1.01026	2.02052	1	0	0	2.02052
FBgn0045479	1	2	0	3	1	1	3	3	0	6	4	0
FBgn0045482	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0045483	0	0	1	2	2	0	0	0	1	1	0	0
FBgn0045485	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045486	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045487	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045495	4	6	2	22.00003	7	4	9	10	2	6	3	13
FBgn0045497	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045498	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0045500	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045501	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045502	0	0	0.5	0	0	0.5	0	0.5	0	1	0	0
FBgn0045759	0	0	1	0	0	0	1	0	0	1	1	0
FBgn0045761	141	86	114	242	104	125	136	280	126	210	72	207
FBgn0045770	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045823	4955.999	3765.0047	5304.998	11065.009	3608.9949	6090.003	5744.002	7736.007	5922.999	9892	4414.005	7982.999
FBgn0045827	0	0	0.5	0	0	0	0	0	0	0	0	0
FBgn0045842	389.0505701	297.79483	454.75637	875.52632	315.38718	458.99958	438.02335	730.51563	576.5055861	866.84958	436.045056	746.73168
FBgn0045843	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045852	13	8	7	9	2	7	10	30.00004	10.00001	10	7	13
FBgn0045862	240	212.9995259	373.0001	527	214.9997	204	519.9996	492.99993	454.9998	475.0003	308.0004	375
FBgn0045866	1218	1066	1290	2869	1115	1326	2103	1469	1583	3148	1749	2090
FBgn0045980	6	4	5	13	3	4	12	7	3	10	9	4
FBgn0046113	156	113	114	312	120	145	128	140	113	270	124	183
FBgn0046114	1081	1004	1464.004	2614.002	1414.004	1049	2287.003	1999.002	2117.997	2797.002	1932.002	2870.996
FBgn0046214	1789.0006	1618	4097.99832	4691.491	1662.00007	1482	5910.39173	3506.997	4061.9968	5674.450218	4432.44535	3241.447006
FBgn0046222	312.9996	281.000269	472	875.99973	313.0000457	302	711.00039	515.00004	560	770.9997684	449.0000066	519.0001
FBgn0046225	23.2603	32.5957	69.94149	95.0873	27.583941	23.28290009	106.9905	49.34957	61.1715	61.6122	54.0479	37.5502
FBgn0046247	450.00015	415	468.9997	1097.0001	382.0004414	507.99922	652.9999	659.9996	617.0002003	998.99958	486.00069	680.9993399
FBgn0046253	0	0	3	7	0	1	4	2	2	1	1	4
FBgn0046258	19.9532	5	19	16	5	5	26.8882	21.8604	14	29	22	5.31251
FBgn0046294	0	0	0	0	0	1	1	0	0	0	0	0
FBgn0046296	215	239	280	717	326	318	364	354	359	730	393	458
FBgn0046301	131	125	183	404	155	188	261	204	215	374	213	251
FBgn0046302	77	70	5	104	17	41	14	60.00002	31.00002	56.00002	23	61.00002
FBgn0046323	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046332	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0046685	280	201	269	596	248	268	485	438	426	569	307	406
FBgn0046687	60	51.00000749	140	190	48	38	211	98.00000782	131	140	107.0001641	74
FBgn0046689	1	5	0	15	3	2	0	6	0	8	4	10
FBgn0046692	290.9995	223	313	565	88.99996	316	425	394	410	476	227.9998	354
FBgn0046697	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046698	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046704	162.9996013	86.00000229	242.0002	313.000012	42.000127	142.9998	325.0002	398	211.0001	199.9998	116	222.9996
FBgn0046706	96	41	119	180	20	84	157	156	134	138	82	108
FBgn0046763	414	317	390	858	358	520	473	662	428	817	331	740
FBgn0046793	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046873	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046874	2822.269774	1936.5038	2814.372832	6689.878428	2228.791524	3259.770642	3143.81624	5569.8706	3146.148465	5522.830614	1882.966144	4870.660778
FBgn0046875	15	11	7	11	4	7	4	9	19	7	4	9
FBgn0046876	196	177	213	427	191	206	273	172	177	373	140	412
FBgn0046878	282	258	282	518	189	392	254	207	196	503	186	451
FBgn0046879	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046880	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046885	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046886	0	0	0	0	0	0	0	0	0	0	0	2
FBgn0046887	1	0	0	0	0	0	0	2	0	0	0	0
FBgn0046888	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0046999	212	221	202	650	219	296	202	287	233	525	262	304
FBgn0047000	5	1	2	1	1	0	5	1	5	0	0	1
FBgn0047038	636	728	805	1413	842	664	807	903	927	1420	983	957
FBgn0047095	151	151	174	319	114	180	123	107	145	270	129	176
FBgn0047114	89	77	85	200	67	108	114	104	120	187	106	119
FBgn0047135	3457.001	2851.997	3095.004	5677	2298.997	3470	4402	3658.004	3352.996	5840	2500.005	5681
FBgn0047178	92	79	103	282	88	125	157	148	105	247	128	162
FBgn0047199	6	10	57.00005	78.689	12	1	79.99998	33.75091	63	81.99999	79	18.99999
FBgn0047330	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0047334	7	2	4	5	0	5	5	16	2	8	1	6
FBgn0047338	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0047351	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050000	734	670	858	1821	781	827	1143	897	863	1807	964	1140
FBgn0050001	5	5	19	29	3	5	44	14	21	33	30	10
FBgn0050005	181.863	179.795	217.828	536.361	174.833	250.909	307.872	308.719	275.769	645.392	319.752	327.428
FBgn0050008	13339	14364	14117	51206	16744	25715	20758	22957	20485	50654	23106	28128
FBgn0050010	103	84	96.99995	261.9996	92	113.00033	107	117	126.9996	218.9996	108	122.0003
FBgn0050011	587.0693	400.3378	675.3979	1441.661	432.0007	841.3178	849.6017	1969.266	891.2186	1489.899	578.7011	1403.315
FBgn0050015	1159.9999	913.0002	1283.9994	2862.0017	822.000715	1552.999744	1401.0012	2312	1536.9998	2655.004	910.0008	2083.0004
FBgn0050016	11	48	4	78	4	46	7	71	0	71	4	53
FBgn0050018	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050020	207.0001	143.0001	274.9996	621	135.999633	239	437	469.9997	349	530	258.0001	371
FBgn0050021	64.4207	73.49602861	122.7149	182.958	35.34823933	73.3412	150.2555	158.8301	128.617676	146.057	96.4254	86.5122
FBgn0050022	242	243	262	578	173	321	363	346	285	614	267	393
FBgn0050025	0.0101268	0	0	0	0	0	0	0	0	5.64217	5.63308	0
FBgn0050026	237	227	249	804	262	544	330	368	392	809	394	453
FBgn0050031	4.2232	0	0	0	0	0	0	0	0	0	0	0
FBgn0050033	8.58324	2.453737	11.7812	13.69021	1.40888	1.21913	11.8565	13.57104	24.2746	21.16914	13.09124	14.85345
FBgn0050035	10398.08	10928.95	12113.93	27179.87	11812.423	14880.42	12351.86	16042.41	15968.08	22574.96	10820.27	19184.93
FBgn0050036	0	0	0	3	1	1	1	1	0	0	0	0
FBgn0050037	0	0	0	1	0	0	0	0	1	0	0	1
FBgn0050039	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050042	10215	11669	12085	25240	12913	10002	12984	15356	12342	21591	12750	15535
FBgn0050043	0	1	0	0	0	0	1	1	1	1	0	0
FBgn0050044	2	3	1	6	1	0	3	6	3	9	5	0
FBgn0050045	2	2	2	3	1	0	0	6	3	5	2	4
FBgn0050046	975	1125	1301	2929	1056	1626	1287	1476.995	1423.998	2779	1262	1748.004
FBgn0050047	0	0	0	1	0	1	1	1	0	1	1	0
FBgn0050048	1.000000317	0	0	0	0	0	0	0	0	0	0	0
FBgn0050049	4	0	1	2	0	1	0	1	1	4	3	0
FBgn0050050	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050051	111.487	80.3069	127	258.464	90.7825	90	194.551	114.661	155.521	262.533	148.601	184.111
FBgn0050052	0	1	11	12	2	0	5	0	3	8	7	0
FBgn0050053	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050054	8.5949015	7.6842596	17.5741266	35.3260271	5.98970258	7.523452	32.4674971	43.5261961	21.1139398	29.5454823	14.760096	18.42613
FBgn0050056	1	0	0	0	0	0	1	2	1	0	0	0
FBgn0050058	1.16356	0.572208	0.710806	1.42161	0	0	1.711688	1.38933	1.31667	2.597006	1.5	1
FBgn0050062	20	17	23	52	24	22	27	37	24	50	26	29
FBgn0050065	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0050067	0	0	0	1	1	0	0	0	0	0	0	0
FBgn0050069	348	199	320	602	186	309	328	1215	247	550	186	565
FBgn0050072	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050073	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050074	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050075	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050076	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050077	70	65	82	194	66	87	120	100	92	183	93	135
FBgn0050080	2.51429	1.53282	2.009521	4.85714	2.009521	1.171428	2.08647	4.42231	5.86667	4.68571	2.009521	4.523811
FBgn0050081	10	9	10	34	12	11	21	32	21	23	16	19
FBgn0050082	3	3	1	3	1	2	3	2	2	3	3	1
FBgn0050083	121	125	133	393	173	242	218	294	228	510	223	290
FBgn0050085	199	100	361	463	96	64	575	174	349	314	286	158
FBgn0050087	1	0	0	2	1	2	1	2	1	6	3	2
FBgn0050088	4	9	4	8	4	5	7	9	6	11	4	6
FBgn0050089	61.00002	50.3274	87.2135	172.101	50.99997	80.37275	98.0216	153.02751	91.14358	125.3261	53.19	133.44206
FBgn0050090	39	43	65	138	75	89	73	71	75	195	92	72
FBgn0050091	0	0	4	0	0	29	1	0	0	0	0	1
FBgn0050093	12	6	13	24	8	8	10	32	8	15	4	9
FBgn0050094	62	64	80	166	61	41	103	80	109	176	111	101
FBgn0050095	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050096	28	23	24	69	11	35	30	36	31	59	26	43
FBgn0050098	16	16	15	19	13	14	6	7	4	23	8	12
FBgn0050099	0	0	0	1	0	1	1	1	1	5	2	1
FBgn0050100	62.5	64	78	158.5001	62.00004	67.50004	139.0001	93.00004	83.49997	187.9999	119.5	109.99954
FBgn0050101	1	0	1	4	1	1	1	4	1	7	2	3
FBgn0050103	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050104	448.751	416.809	447.559	1080.222	336.761	583.617	575.668	614.348	447.588	1113.52	549.662	665.501
FBgn0050105	30	28	43	86	29	30	74	33	44	66	41	56
FBgn0050106	4	1	5	7	2	4	11	7	1	4	3	2
FBgn0050108	43	25	34	98	30	40	63	54	51	109	62	74
FBgn0050109	60	53	116	223	79	101	189	98	129	198	126	152
FBgn0050110	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050114	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050115	142.0004	129	170.0003	352.0004	96	158	200.0001	284.0002	177	297.00044	130.00035	245
FBgn0050120	5.46879	12.3734	14.433	34.9444	11.7927	13.0519	15.8867	27.8464	12.2813	36.3791	16.8447	18.1691
FBgn0050122	878.999951	716.00064	1351.999	2289.0029	664.9995891	928	1923.00358	1844.99608	1539.00254	2063.00106	1156.99965	1502.9984
FBgn0050125	0	0	0	1	1	0	0	0	0	0	0	0
FBgn0050145	3	0	2	1	1	0	0	0	0	1	0	0
FBgn0050147	88	85.00000082	105	231.0002	69.00000001	107.0004449	118.9998641	188.9998	96	186.9997	86.999983	129
FBgn0050148	86	71	88	157	62.00002	92	81	89	119	238.0002	127	120.9996
FBgn0050151	420	396	423	1082	369	519	393	493	394	955	408	560
FBgn0050154	196	177	127	311	111	212	189	158	178	305	140	218
FBgn0050156	2.34854	5.06009	2.39981	5.1458	0	2.37776	10.50173	2.62572	2	8.47302	4.14544	2.42131
FBgn0050157	20.30261	22.1204	32.81624	70.9328	43.9302	30.65034	42.60984	40.7781	24.7816	66.953	42.117	63.514
FBgn0050158	1	1	1	5	2	1	0	1	0	1	1	2
FBgn0050159	330.6757	333.3824	515.7785	898.4602	422.127	345.3689	551.7554	595.6224	597.5437	907.223	550.2172	537.9033
FBgn0050160	2.04E-07	20	0	0	6	42	5	0	8	0	0	0
FBgn0050161	3	0	4	9	2	4	2	3	2	7	3	5
FBgn0050163	89	91	91.00004	233.0002	94	100	106	136.0004	107	242.9996	103.99997	152.0001
FBgn0050169	124	85	129	323	65	122	235	200	201	246	113	164
FBgn0050172	0	0	2.000004	5	1	2	1	2	1	6	5	0
FBgn0050177	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050178	5	1	4	7	3	7	0	9	11	12	9	5
FBgn0050181	1	0	1	4	1	3	2	0	1	3	1	3
FBgn0050183	190.26604	148.8834	373.988	536.6073819	117.885	162.914	563.785	322.817	369.4084	506.98476	339.34874	361.48534
FBgn0050184	0	2	6	5	2	0	8	4	5	7	6	4
FBgn0050185	104	97	226	284	131	92	302	176	262	304	245	178
FBgn0050187	11	11	16	26.00000011	11	7	14	14	7	21	6	9
FBgn0050192	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050195	12	5	10	20	6	10	6	11	11	16	13	7
FBgn0050196	13	17	10	48	17	12	20	29	17	39	22	14
FBgn0050197	1054	1069	1055	2622	1147	1310	1348	1308	1383	2790	1418	1522
FBgn0050203	68	53	56	202	75	105	85	109	78	184	62	115
FBgn0050222	0	0	0.9999997	0	0	0	0.9999998	1.0000001	0	0	0	0
FBgn0050259	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0050263	1	1.999996	0	4	0	5	3	5	1	1.999996	1.999996	3.9999986
FBgn0050265	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050268	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050269	79	91.20546	80.80824	211.5	89.5343	117	99.5	149.158803	83.5	185	96.5069	159
FBgn0050271	0	0	0	3	2	1	2	0	5	0	0	1
FBgn0050272	0	0	0	0	0	0	0	0	1	1	0	0
FBgn0050273	79	89.7945	77.1918	211.5	72.4658	117	99.5	148.841	83.5	185	83.4932	159
FBgn0050274	0	0	0	0	0	0	1.77955	0	0	1.77955	1	1.77955
FBgn0050275	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050277	61	86	12	226	11	137	30	173	3	105	10	189
FBgn0050278	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0050280	145	141	204	412	160	229	195	193	113	449	224	298
FBgn0050281	149	132	158	396	161	198	179	172	125	405	210	255
FBgn0050284	4	2	3	9.000000112	4	6	3	9	4	13	4	7
FBgn0050285	103	68	65	214	69	111	87	119	86	211	109	115
FBgn0050286	3	3	2	3	0	5	6	7	3	6	3	4
FBgn0050287	4	6	9	14	5	7	9	9	9	10	2	6
FBgn0050288	0	1	1	0	0	1	2	2	0	1	1	1
FBgn0050289	16	19	12	44	16	22	9	20	40	20	12	14
FBgn0050290	172.00026	188.5004	211.0003	518.5004	194.5005	233.0002	299.0004	255.9999	243	551.4999	295.4999	313.5004
FBgn0050291	581	565	700	1325	641	578	969	814	741	1298	787	1076
FBgn0050293	1	0	1	0	0	1	0	1	0	0	0	0
FBgn0050295	41.99996	24.00001	89.00001709	99.9999529	35.00005	37.00001	106.0000321	57.00001068	88	106.0000026	70.00001717	71.00004
FBgn0050296	316.0001301	250.9996591	277.99965	552.9995428	169.9996	340.000057	268.0004012	410.00009	276.9997003	431.9999396	175.9999823	342.0000003
FBgn0050323	4	1	1	5	2	1	2	10	0	1	0	6
FBgn0050324	0	0	0	1	1	0	0	0	0	0	0	0
FBgn0050325	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050334	7	1	1	5	1	3	7	3	0	2	0	3
FBgn0050338	15.6774	14.8998	15.0952	31.2238	6.40424	10.4621	25.0388	31.6339	27.9214	26.3633	18.1666	25.0583
FBgn0050339	8	6	5	31	2	20	6	21	4	20	7	16
FBgn0050340	1	0	4	3	0	2	4	3	2	4	2	8
FBgn0050342	132	129	168	364	157	151	221	190	207	366	220	239
FBgn0050343	9.48543	3.48938	4.78367	15.78569	5.07711	2.7531	6.92823	4.41908	4.28716	5.87907	6.46454	5.59083
FBgn0050344	717	709	772	1846	604	943	944	902	790	1751	864	1138
FBgn0050345	338	322	343	799	269	436	508	527	407	828	347	531
FBgn0050349	417	402	775	1364	405	489	1245	823	843	1365	908	874
FBgn0050350	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0050354	4	4	8	16	3	12	10	9	9	10	1	12
FBgn0050355	21	27	32	87	24	37	33	62	36	60	31	53
FBgn0050356	1	1	1	4	1	1	0	1	4	5	2	2
FBgn0050357	27	21	21	80	19	29	31	74	37	73	31	54
FBgn0050359	1044.000015	1096.995565	1824.0015	3627.9976	1416.0037	1478.000002	2200.0049	1723.9983	2055	3792.002102	2351.000096	1728.998
FBgn0050360	125	38.00001	12	133	9	10	15	148.0002	38	231.00011	220.00011	7
FBgn0050361	0	0	1	1	0	1	0	3	2	0	0	1
FBgn0050362	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050363	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050364	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050365	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050366	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050369	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050371	197	230	12	402	88	85	70	180	170	141	10	189
FBgn0050372	378	274.0001017	480.999	906.0007	206	370.0004	765.9992	669	553.0000274	672	291	591.9999
FBgn0050373	148.99973	144.99973	232.9999	355.9997	197.9995	148.0002	273.0002	250.0002	271.9995	420.9997	262.0002	275.9996
FBgn0050375	2	0	0	0	0	0	0	0	0	0	0	1
FBgn0050376	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050377	89	55.99996	245.0005	257	55	24	377.9996	119	242.0000121	162.00026	142.00007	90.00001
FBgn0050378	0	0	1	1	1	0	0	1	0	0	0	1
FBgn0050379	3	1	1	3	1	0	0	0	1	1	0	2
FBgn0050380	9	3	2	1	0	4	7	3	6	8	7	2
FBgn0050381	36.5605	32.3082	39.3146	111.525	45.8173	47.6582	76.1319	67.3599	58.0975	101.779	68.2872	91.7999
FBgn0050382	2614.769	2562.171997	2938.351561	6238.3488	3350.706	2753.6445	3757.1737	3641.1569	3647.467	6640.71	4267.7642	4296.2661
FBgn0050383	0	1	2	1	0	0	3	2	2	2	1	1
FBgn0050384	0	0	0	3	1	0	0	1	1	2	0	0
FBgn0050385	1	0	0	0	0	0	1	0	0	1	1	0
FBgn0050389	231.0003	138	332.9995	645.0002	165	244.00022	507.0003	489.001	458.0003	406.00033	200.0004	393.9996
FBgn0050390	51	42	69.99996	142.0004	50	73	88	65	93.99996	132.9995	79.00004	98
FBgn0050391	0	0	0	2	0	0	0	0	0	0	0	0
FBgn0050392	204.9998	145	237	488	135	231	364	264	288.0003	533	297	254.0002
FBgn0050393	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050394	187	135	208	458	140	211.99967	299	263.9996	243.999856	422.9996	222.9999	281
FBgn0050395	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0050398	2	3	10	17	2	8	7	11	6	17	4	6
FBgn0050401	0	0	1	0	0	0	1	0	0	0	0	0
FBgn0050403	21	23	40	64	9	13	63	23	33	51	42	19
FBgn0050404	466.9990848	334.0004004	469	996.9995	318	470.9998	604	628.00037	613.9996	872.9996276	461	641
FBgn0050410	624	809	1258	2023.003	1327	644	1116	1335	1271	1868.003	1318	1112
FBgn0050411	20	18	0	28	3	20	2	28	9	19	3	27
FBgn0050412	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050413	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050414	18	17	31.99997	37.99997	8	19	32.00003	24	35	51	32	22
FBgn0050416	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050417	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050418	9	20	35	39	4	7	38	26	20	31	28	6
FBgn0050419	1	1	0	2	0	2	0	1	0	0	0	0
FBgn0050421	306.0001	231	299	640.9998	146.9998	253	403.0002229	503.0002	347.0001292	470.0002	202.9999	412.9998
FBgn0050423	656	605	745	1945	768	917	1079	903	1047	2061	1031	1205
FBgn0050424	101.00002	80.99994043	109	263	83.00002	162.0001	118	198	128	258.9998181	136.00007	213.0001
FBgn0050428	74	59	69	164.99977	44	105.99971	90.00001	121	78	157.00047	64.00001	115.00019
FBgn0050429	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0050430	0	0	0	0	0	0	0	0	0	0	0	0
